"Landscape","Transect","Plot.ID","Tree.ID","Scientific.Name","Taxon.Rank","Class","DBH","TT"
"SimForest","T13","T13_P5","T13_P5_3","Baccaurea macrocarpa","Species","C",13.7,13.1
"SimForest","T13","T13_P4","T13_P4_4","Baccaurea macrocarpa","Species","C",9.1,11.2
"SimForest","T13","T13_P4","T13_P4_5","Baccaurea macrocarpa","Species","B",30.5,22.3
"SimForest","T13","T13_P5","T13_P5_6","Baccaurea macrocarpa","Species","A",64.2,47.1
"SimForest","T13","T13_P3","T13_P3_1","Garcinia parvifolia","Species","B",20,16.7
"SimForest","T13","T13_P2","T13_P2_2","Garcinia parvifolia","Species","C",14.5,14.7
"SimForest","T13","T13_P2","T13_P2_3","Garcinia parvifolia","Species","A",64.1,44.7
"SimForest","T13","T13_P3","T13_P3_4","Garcinia parvifolia","Species","C",15,14.4
"SimForest","T13","T13_P1","T13_P1_5","Garcinia parvifolia","Species","B",27.9,22.9
"SimForest","T13","T13_P3","T13_P3_6","Garcinia parvifolia","Species","C",14.4,15
"SimForest","T13","T13_P2","T13_P2_1","Alstonia scholaris","Species","C",6,9
"SimForest","T13","T13_P2","T13_P2_1","Calophyllum inophyllum","Species","C",7.7,10.3
"SimForest","T13","T13_P4","T13_P4_2","Calophyllum inophyllum","Species","B",19.4,15
"SimForest","T13","T13_P4","T13_P4_3","Calophyllum inophyllum","Species","C",15.4,15.3
"SimForest","T13","T13_P2","T13_P2_4","Calophyllum inophyllum","Species","B",28.6,23.4
"SimForest","T13","T13_P1","T13_P1_5","Calophyllum inophyllum","Species","C",11.7,11.5
"SimForest","T13","T13_P4","T13_P4_6","Calophyllum inophyllum","Species","B",17.2,16.7
"SimForest","T13","T13_P1","T13_P1_7","Calophyllum inophyllum","Species","C",10.8,12.3
"SimForest","T13","T13_P1","T13_P1_1","Elateriospermum tapos","Species","C",14.7,13.2
"SimForest","T13","T13_P1","T13_P1_2","Elateriospermum tapos","Species","B",30.7,26.2
"SimForest","T13","T13_P3","T13_P3_3","Elateriospermum tapos","Species","A",38.1,25.4
"SimForest","T13","T13_P5","T13_P5_4","Elateriospermum tapos","Species","B",22,20
"SimForest","T13","T13_P3","T13_P3_5","Elateriospermum tapos","Species","A",55.2,39.2
"SimForest","T13","T13_P1","T13_P1_1","Eusideroxylon zwageri","Species","B",28.7,20.4
"SimForest","T13","T13_P5","T13_P5_2","Eusideroxylon zwageri","Species","C",10.5,12.1
"SimForest","T13","T13_P3","T13_P3_3","Eusideroxylon zwageri","Species","C",13.6,12.7
"SimForest","T13","T13_P4","T13_P4_1","Intsia palembanica","Species","C",9.2,11.1
"SimForest","T13","T13_P5","T13_P5_1","Macaranga gigantea","Species","C",9,10.8
"SimForest","T13","T13_P2","T13_P2_1","Mallotus paniculatus","Species","B",25.2,21.8
"SimForest","T13","T13_P3","T13_P3_2","Mallotus paniculatus","Species","C",9.3,10.9
"SimForest","T13","T13_P1","T13_P1_3","Mallotus paniculatus","Species","A",58.7,44
"SimForest","T13","T13_P2","T13_P2_1","Nephelium lappaceum","Species","C",8.6,10.1
"SimForest","T13","T13_P4","T13_P4_2","Nephelium lappaceum","Species","B",21.2,16.2
"SimForest","T13","T13_P5","T13_P5_1","Parkia speciosa","Species","A",67.8,43.1
"SimForest","T13","T13_P4","T13_P4_2","Parkia speciosa","Species","C",9.7,9.9
"SimForest","T13","T13_P5","T13_P5_3","Parkia speciosa","Species","C",6.5,9
"SimForest","T13","T13_P4","T13_P4_4","Parkia speciosa","Species","C",12.2,12.9
"SimForest","T13","T13_P2","T13_P2_5","Parkia speciosa","Species","B",19.4,18.5
"SimForest","T13","T13_P4","T13_P4_6","Parkia speciosa","Species","C",15.8,13.9
"SimForest","T13","T13_P3","T13_P3_1","Vatica rassak","Species","C",6.5,8.6
"SimForest","T13","T13_P1","T13_P1_2","Vatica rassak","Species","C",11.7,12.5
"SimForest","T13","T13_P3","T13_P3_3","Vatica rassak","Species","B",23.3,20.3
"SimForest","T13","T13_P2","T13_P2_4","Vatica rassak","Species","C",12.1,11.9
"SimForest","T13","T13_P1","T13_P1_5","Vatica rassak","Species","C",11.1,12
"SimForest","T13","T13_P2","T13_P2_6","Vatica rassak","Species","B",29.5,24.5
"SimForest","T13","T13_P3","T13_P3_7","Vatica rassak","Species","B",21.3,16
"SimForest","T13","T13_P1","T13_P1_8","Vatica rassak","Species","B",21.7,18.8
"SimForest","T13","T13_P5","T13_P5_9","Vatica rassak","Species","B",31.3,26.4
"SimForest","T14","T14_P4","T14_P4_1","Shorea leprosula","Species","C",14.3,15
"SimForest","T14","T14_P2","T14_P2_2","Shorea leprosula","Species","C",12.2,13.5
"SimForest","T14","T14_P2","T14_P2_3","Shorea leprosula","Species","A",66.6,47.5
"SimForest","T14","T14_P3","T14_P3_4","Shorea leprosula","Species","C",9.1,9.6
"SimForest","T14","T14_P5","T14_P5_5","Shorea leprosula","Species","B",21.6,19.2
"SimForest","T14","T14_P4","T14_P4_6","Shorea leprosula","Species","B",28.9,22.5
"SimForest","T14","T14_P4","T14_P4_7","Shorea leprosula","Species","C",7,9.6
"SimForest","T14","T14_P3","T14_P3_8","Shorea leprosula","Species","C",9.9,11.5
"SimForest","T14","T14_P2","T14_P2_9","Shorea leprosula","Species","C",6.1,9.2
"SimForest","T14","T14_P3","T14_P3_10","Shorea leprosula","Species","C",12.3,11.9
"SimForest","T14","T14_P2","T14_P2_11","Shorea leprosula","Species","C",9,11.1
"SimForest","T14","T14_P5","T14_P5_12","Shorea leprosula","Species","C",10,10.7
"SimForest","T14","T14_P4","T14_P4_1","Shorea parvifolia","Species","C",9.6,10.6
"SimForest","T14","T14_P2","T14_P2_2","Shorea parvifolia","Species","A",59.4,45.7
"SimForest","T14","T14_P1","T14_P1_1","Shorea acuminata","Species","C",15.4,12.7
"SimForest","T14","T14_P1","T14_P1_2","Shorea acuminata","Species","B",23.9,17.3
"SimForest","T14","T14_P4","T14_P4_3","Shorea acuminata","Species","C",14.1,12.9
"SimForest","T14","T14_P5","T14_P5_4","Shorea acuminata","Species","B",23.1,19.4
"SimForest","T14","T14_P5","T14_P5_5","Shorea acuminata","Species","A",34.2,24.9
"SimForest","T14","T14_P1","T14_P1_6","Shorea acuminata","Species","C",14.3,13
"SimForest","T14","T14_P2","T14_P2_1","Dipterocarpus alatus","Species","B",24.9,20.8
"SimForest","T14","T14_P3","T14_P3_2","Dipterocarpus alatus","Species","C",8.8,9.4
"SimForest","T14","T14_P1","T14_P1_3","Dipterocarpus alatus","Species","C",10.8,11.2
"SimForest","T14","T14_P4","T14_P4_4","Dipterocarpus alatus","Species","C",12.2,12
"SimForest","T14","T14_P2","T14_P2_1","Dipterocarpus caudatus","Species","A",68.7,41.4
"SimForest","T14","T14_P5","T14_P5_2","Dipterocarpus caudatus","Species","C",11.5,11.2
"SimForest","T14","T14_P5","T14_P5_3","Dipterocarpus caudatus","Species","A",65.7,46.2
"SimForest","T14","T14_P1","T14_P1_1","Hopea nervosa","Species","A",71.8,49.3
"SimForest","T14","T14_P1","T14_P1_1","Dryobalanops aromatica","Species","A",67.5,48
"SimForest","T14","T14_P3","T14_P3_2","Dryobalanops aromatica","Species","B",29.5,24.3
"SimForest","T14","T14_P1","T14_P1_3","Dryobalanops aromatica","Species","C",9.1,11.3
"SimForest","T14","T14_P1","T14_P1_4","Dryobalanops aromatica","Species","B",26.7,21.3
"SimForest","T14","T14_P1","T14_P1_1","Syzygium polyanthum","Species","A",71.5,49.5
"SimForest","T14","T14_P5","T14_P5_2","Syzygium polyanthum","Species","A",36.5,30.2
"SimForest","T14","T14_P5","T14_P5_3","Syzygium polyanthum","Species","C",8.9,9.5
"SimForest","T14","T14_P5","T14_P5_1","Syzygium claviflorum","Species","C",12.1,12.9
"SimForest","T14","T14_P2","T14_P2_2","Syzygium claviflorum","Species","C",6.4,9.3
"SimForest","T14","T14_P1","T14_P1_1","Dacryodes rostrata","Species","C",8.3,9.7
"SimForest","T14","T14_P4","T14_P4_2","Dacryodes rostrata","Species","C",14.7,13.8
"SimForest","T14","T14_P4","T14_P4_3","Dacryodes rostrata","Species","C",6.3,9.3
"SimForest","T14","T14_P2","T14_P2_4","Dacryodes rostrata","Species","C",7.3,8.9
"SimForest","T14","T14_P1","T14_P1_5","Dacryodes rostrata","Species","B",25.9,21.9
"SimForest","T14","T14_P5","T14_P5_6","Dacryodes rostrata","Species","A",33.9,27.6
"SimForest","T14","T14_P4","T14_P4_7","Dacryodes rostrata","Species","B",19.9,18.5
"SimForest","T14","T14_P5","T14_P5_8","Dacryodes rostrata","Species","B",27.4,21.3
"SimForest","T14","T14_P1","T14_P1_9","Dacryodes rostrata","Species","C",10.3,11.8
"SimForest","T14","T14_P3","T14_P3_1","Diospyros macrophylla","Species","C",15.8,13
"SimForest","T14","T14_P1","T14_P1_1","Ficus benjamina","Species","B",29,23.8
"SimForest","T14","T14_P1","T14_P1_2","Ficus benjamina","Species","B",18.1,16.3
"SimForest","T14","T14_P5","T14_P5_1","Ficus variegata","Species","A",61.8,42.6
"SimForest","T14","T14_P4","T14_P4_2","Ficus variegata","Species","C",11.7,13.1
"SimForest","T14","T14_P3","T14_P3_1","Durio zibethinus","Species","C",10.3,10.6
"SimForest","T14","T14_P2","T14_P2_2","Durio zibethinus","Species","B",25.5,22.8
"SimForest","T14","T14_P2","T14_P2_3","Durio zibethinus","Species","B",24.2,18
"SimForest","T14","T14_P1","T14_P1_1","Koompassia excelsa","Species","C",9.4,11.5
"SimForest","T14","T14_P5","T14_P5_2","Koompassia excelsa","Species","C",13.6,13.3
"SimForest","T14","T14_P1","T14_P1_1","Dyera costulata","Species","C",15.6,13.2
"SimForest","T14","T14_P4","T14_P4_2","Dyera costulata","Species","C",6.2,8.8
"SimForest","T14","T14_P3","T14_P3_3","Dyera costulata","Species","C",14.5,14.9
"SimForest","T14","T14_P1","T14_P1_1","Palaquium rostratum","Species","C",14,13.3
"SimForest","T14","T14_P3","T14_P3_2","Palaquium rostratum","Species","C",6.8,8.9
"SimForest","T14","T14_P2","T14_P2_3","Palaquium rostratum","Species","C",13.5,13.6
"SimForest","T14","T14_P1","T14_P1_4","Palaquium rostratum","Species","B",29.9,22.9
"SimForest","T14","T14_P2","T14_P2_5","Palaquium rostratum","Species","B",25.4,20
"SimForest","T14","T14_P3","T14_P3_1","Santiria laevigata","Species","C",8,9.8
"SimForest","T14","T14_P3","T14_P3_2","Santiria laevigata","Species","B",16.9,15
"SimForest","T14","T14_P2","T14_P2_3","Santiria laevigata","Species","A",70.1,43
"SimForest","T14","T14_P2","T14_P2_4","Santiria laevigata","Species","C",12.7,12.7
"SimForest","T14","T14_P4","T14_P4_1","Aglaia argentea","Species","C",8.7,9.8
"SimForest","T14","T14_P5","T14_P5_2","Aglaia argentea","Species","C",12.1,13
"SimForest","T14","T14_P2","T14_P2_3","Aglaia argentea","Species","C",12.5,13.5
"SimForest","T14","T14_P4","T14_P4_1","Knema laurina","Species","B",29,22.7
"SimForest","T14","T14_P4","T14_P4_2","Knema laurina","Species","C",9.8,11.6
"SimForest","T14","T14_P2","T14_P2_1","Horsfieldia irya","Species","B",18,14
"SimForest","T14","T14_P3","T14_P3_2","Horsfieldia irya","Species","C",8.5,10
"SimForest","T14","T14_P4","T14_P4_3","Horsfieldia irya","Species","C",8.1,10.2
"SimForest","T14","T14_P3","T14_P3_4","Horsfieldia irya","Species","B",31.5,25.6
"SimForest","T14","T14_P3","T14_P3_5","Horsfieldia irya","Species","C",10.1,11.3
"SimForest","T14","T14_P5","T14_P5_1","Litsea firma","Species","C",10.8,10.8
"SimForest","T14","T14_P4","T14_P4_2","Litsea firma","Species","B",25.6,19.9
"SimForest","T14","T14_P4","T14_P4_3","Litsea firma","Species","A",38.2,26.5
"SimForest","T14","T14_P3","T14_P3_4","Litsea firma","Species","B",24.1,20.6
"SimForest","T14","T14_P4","T14_P4_5","Litsea firma","Species","C",11.9,12.8
"SimForest","T14","T14_P4","T14_P4_6","Litsea firma","Species","C",12.8,11.7
"SimForest","T14","T14_P4","T14_P4_1","Baccaurea macrocarpa","Species","B",16.9,13.9
"SimForest","T14","T14_P1","T14_P1_2","Baccaurea macrocarpa","Species","C",7.9,10
"SimForest","T14","T14_P3","T14_P3_3","Baccaurea macrocarpa","Species","C",9.1,11.2
"SimForest","T14","T14_P5","T14_P5_4","Baccaurea macrocarpa","Species","C",15.8,13.8
"SimForest","T14","T14_P4","T14_P4_5","Baccaurea macrocarpa","Species","A",36.1,23.6
"SimForest","T14","T14_P4","T14_P4_1","Garcinia parvifolia","Species","B",26.2,20.1
"SimForest","T14","T14_P2","T14_P2_2","Garcinia parvifolia","Species","B",23.4,18.8
"SimForest","T14","T14_P5","T14_P5_3","Garcinia parvifolia","Species","C",12.4,11.6
"SimForest","T14","T14_P2","T14_P2_4","Garcinia parvifolia","Species","C",6.7,8.7
"SimForest","T14","T14_P3","T14_P3_5","Garcinia parvifolia","Species","C",7.1,9.6
"SimForest","T14","T14_P2","T14_P2_1","Alstonia scholaris","Species","C",14.1,13.1
"SimForest","T14","T14_P3","T14_P3_2","Alstonia scholaris","Species","B",25.1,19.2
"SimForest","T14","T14_P2","T14_P2_3","Alstonia scholaris","Species","B",22.1,19.7
"SimForest","T14","T14_P2","T14_P2_1","Calophyllum inophyllum","Species","C",11.4,11.1
"SimForest","T14","T14_P5","T14_P5_2","Calophyllum inophyllum","Species","C",6.9,9.3
"SimForest","T14","T14_P4","T14_P4_3","Calophyllum inophyllum","Species","A",34.1,24.9
"SimForest","T14","T14_P5","T14_P5_4","Calophyllum inophyllum","Species","C",15.3,13.8
"SimForest","T14","T14_P1","T14_P1_5","Calophyllum inophyllum","Species","C",11.9,11.9
"SimForest","T14","T14_P3","T14_P3_1","Elateriospermum tapos","Species","A",66.8,42.2
"SimForest","T14","T14_P1","T14_P1_2","Elateriospermum tapos","Species","C",11.9,11.4
"SimForest","T14","T14_P5","T14_P5_3","Elateriospermum tapos","Species","C",13.3,12.4
"SimForest","T14","T14_P3","T14_P3_4","Elateriospermum tapos","Species","C",10.4,11.4
"SimForest","T14","T14_P3","T14_P3_5","Elateriospermum tapos","Species","B",24.2,18.1
"SimForest","T14","T14_P3","T14_P3_6","Elateriospermum tapos","Species","C",12.1,12.9
"SimForest","T14","T14_P5","T14_P5_7","Elateriospermum tapos","Species","C",9,10.5
"SimForest","T14","T14_P1","T14_P1_1","Eusideroxylon zwageri","Species","C",11.2,10.7
"SimForest","T14","T14_P2","T14_P2_2","Eusideroxylon zwageri","Species","B",26.8,23.3
"SimForest","T14","T14_P5","T14_P5_3","Eusideroxylon zwageri","Species","B",27.4,18.9
"SimForest","T14","T14_P4","T14_P4_4","Eusideroxylon zwageri","Species","A",39.4,30.3
"SimForest","T14","T14_P4","T14_P4_5","Eusideroxylon zwageri","Species","C",7.7,10.2
"SimForest","T14","T14_P3","T14_P3_6","Eusideroxylon zwageri","Species","B",28.7,19.4
"SimForest","T14","T14_P1","T14_P1_7","Eusideroxylon zwageri","Species","C",14,14
"SimForest","T14","T14_P4","T14_P4_8","Eusideroxylon zwageri","Species","C",15.7,15.9
"SimForest","T14","T14_P2","T14_P2_1","Intsia palembanica","Species","B",27.1,21.3
"SimForest","T14","T14_P1","T14_P1_2","Intsia palembanica","Species","B",21.9,16.8
"SimForest","T14","T14_P4","T14_P4_3","Intsia palembanica","Species","C",15.3,15.6
"SimForest","T14","T14_P5","T14_P5_1","Macaranga gigantea","Species","C",9.5,11.3
"SimForest","T14","T14_P2","T14_P2_2","Macaranga gigantea","Species","C",12.3,11.3
"SimForest","T14","T14_P3","T14_P3_3","Macaranga gigantea","Species","B",18.5,17.2
"SimForest","T14","T14_P2","T14_P2_4","Macaranga gigantea","Species","C",13.6,12
"SimForest","T14","T14_P4","T14_P4_1","Mallotus paniculatus","Species","B",31.8,21
"SimForest","T14","T14_P2","T14_P2_2","Mallotus paniculatus","Species","C",10.9,11.5
"SimForest","T14","T14_P5","T14_P5_3","Mallotus paniculatus","Species","C",13.3,13.5
"SimForest","T14","T14_P2","T14_P2_4","Mallotus paniculatus","Species","B",27.3,23.2
"SimForest","T14","T14_P1","T14_P1_5","Mallotus paniculatus","Species","C",9.8,10.7
"SimForest","T14","T14_P1","T14_P1_6","Mallotus paniculatus","Species","A",33.1,27.9
"SimForest","T14","T14_P3","T14_P3_1","Nephelium lappaceum","Species","C",11.9,11.8
"SimForest","T14","T14_P3","T14_P3_2","Nephelium lappaceum","Species","C",9.3,10.2
"SimForest","T14","T14_P5","T14_P5_3","Nephelium lappaceum","Species","B",22.3,17.4
"SimForest","T14","T14_P1","T14_P1_4","Nephelium lappaceum","Species","A",44.3,28.9
"SimForest","T14","T14_P3","T14_P3_5","Nephelium lappaceum","Species","B",23.9,17.3
"SimForest","T14","T14_P2","T14_P2_1","Parkia speciosa","Species","B",19.9,18.1
"SimForest","T14","T14_P5","T14_P5_2","Parkia speciosa","Species","C",15.5,15.2
"SimForest","T14","T14_P2","T14_P2_3","Parkia speciosa","Species","B",31,22.5
"SimForest","T14","T14_P1","T14_P1_1","Vatica rassak","Species","B",21,18.1
"SimForest","T14","T14_P5","T14_P5_2","Vatica rassak","Species","A",43.7,34.2
"SimForest","T14","T14_P5","T14_P5_3","Vatica rassak","Species","B",29.3,22.8
"SimForest","T14","T14_P3","T14_P3_4","Vatica rassak","Species","A",37.3,23.9
"SimForest","T14","T14_P3","T14_P3_5","Vatica rassak","Species","B",29.9,25.7
"SimForest","T14","T14_P5","T14_P5_6","Vatica rassak","Species","A",38.3,29.4
"SimForest","T15","T15_P2","T15_P2_1","Shorea leprosula","Species","C",12.4,13.4
"SimForest","T15","T15_P1","T15_P1_2","Shorea leprosula","Species","C",8.3,10.5
"SimForest","T15","T15_P2","T15_P2_3","Shorea leprosula","Species","C",7.2,9.4
"SimForest","T15","T15_P2","T15_P2_4","Shorea leprosula","Species","C",14.9,13.4
"SimForest","T15","T15_P1","T15_P1_5","Shorea leprosula","Species","B",27.9,20.6
"SimForest","T15","T15_P2","T15_P2_1","Shorea parvifolia","Species","C",8.7,9.5
"SimForest","T15","T15_P4","T15_P4_2","Shorea parvifolia","Species","C",9.5,10.7
"SimForest","T15","T15_P1","T15_P1_1","Shorea acuminata","Species","C",10.9,12.3
"SimForest","T15","T15_P4","T15_P4_2","Shorea acuminata","Species","A",37.1,26.1
"SimForest","T15","T15_P1","T15_P1_3","Shorea acuminata","Species","B",18.1,17.1
"SimForest","T15","T15_P4","T15_P4_4","Shorea acuminata","Species","C",8.4,9.6
"SimForest","T15","T15_P3","T15_P3_5","Shorea acuminata","Species","C",12.1,13
"SimForest","T15","T15_P5","T15_P5_6","Shorea acuminata","Species","A",36.2,26.3
"SimForest","T15","T15_P4","T15_P4_7","Shorea acuminata","Species","C",7.8,10.4
"SimForest","T15","T15_P2","T15_P2_8","Shorea acuminata","Species","B",26.6,20.8
"SimForest","T15","T15_P3","T15_P3_9","Shorea acuminata","Species","C",10.5,11.4
"SimForest","T15","T15_P3","T15_P3_10","Shorea acuminata","Species","C",15.6,13.3
"SimForest","T15","T15_P2","T15_P2_11","Shorea acuminata","Species","C",12.1,13.1
"SimForest","T15","T15_P1","T15_P1_1","Dipterocarpus alatus","Species","C",11.7,11.3
"SimForest","T15","T15_P4","T15_P4_1","Dipterocarpus caudatus","Species","C",7.9,10.3
"SimForest","T15","T15_P5","T15_P5_2","Dipterocarpus caudatus","Species","C",15.2,15
"SimForest","T15","T15_P4","T15_P4_3","Dipterocarpus caudatus","Species","B",29.7,23.9
"SimForest","T15","T15_P4","T15_P4_4","Dipterocarpus caudatus","Species","B",26.8,21.8
"SimForest","T15","T15_P4","T15_P4_5","Dipterocarpus caudatus","Species","C",10.2,10.1
"SimForest","T15","T15_P1","T15_P1_6","Dipterocarpus caudatus","Species","C",7,9.7
"SimForest","T15","T15_P5","T15_P5_1","Hopea nervosa","Species","B",25.9,23.1
"SimForest","T15","T15_P4","T15_P4_2","Hopea nervosa","Species","C",10.7,12.4
"SimForest","T15","T15_P5","T15_P5_3","Hopea nervosa","Species","C",7.9,10.5
"SimForest","T15","T15_P2","T15_P2_1","Dryobalanops aromatica","Species","C",7.2,8.9
"SimForest","T15","T15_P3","T15_P3_2","Dryobalanops aromatica","Species","B",22.4,20.4
"SimForest","T15","T15_P2","T15_P2_3","Dryobalanops aromatica","Species","A",54.3,39.6
"SimForest","T15","T15_P1","T15_P1_4","Dryobalanops aromatica","Species","A",64.2,40.1
"SimForest","T15","T15_P1","T15_P1_5","Dryobalanops aromatica","Species","B",20.1,16.5
"SimForest","T15","T15_P4","T15_P4_6","Dryobalanops aromatica","Species","B",28.1,22.4
"SimForest","T15","T15_P3","T15_P3_7","Dryobalanops aromatica","Species","B",27.7,24
"SimForest","T15","T15_P5","T15_P5_1","Syzygium polyanthum","Species","C",11.1,11.9
"SimForest","T15","T15_P3","T15_P3_2","Syzygium polyanthum","Species","C",14.2,13.7
"SimForest","T15","T15_P2","T15_P2_3","Syzygium polyanthum","Species","A",73.3,46.5
"SimForest","T15","T15_P5","T15_P5_4","Syzygium polyanthum","Species","C",14.2,12.7
"SimForest","T15","T15_P3","T15_P3_5","Syzygium polyanthum","Species","A",69.2,41.1
"SimForest","T15","T15_P5","T15_P5_6","Syzygium polyanthum","Species","C",9.1,11.3
"SimForest","T15","T15_P2","T15_P2_1","Syzygium claviflorum","Species","C",9.6,11.3
"SimForest","T15","T15_P3","T15_P3_2","Syzygium claviflorum","Species","C",14.4,12.9
"SimForest","T15","T15_P2","T15_P2_3","Syzygium claviflorum","Species","C",12.1,13.2
"SimForest","T15","T15_P2","T15_P2_4","Syzygium claviflorum","Species","A",49.1,37.5
"SimForest","T15","T15_P4","T15_P4_5","Syzygium claviflorum","Species","C",16.1,15.7
"SimForest","T15","T15_P5","T15_P5_1","Dacryodes rostrata","Species","B",32.3,23
"SimForest","T15","T15_P3","T15_P3_2","Dacryodes rostrata","Species","C",8.6,10.5
"SimForest","T15","T15_P3","T15_P3_3","Dacryodes rostrata","Species","A",61.6,39.6
"SimForest","T15","T15_P2","T15_P2_4","Dacryodes rostrata","Species","B",27.9,20.6
"SimForest","T15","T15_P3","T15_P3_1","Diospyros macrophylla","Species","B",32,24.4
"SimForest","T15","T15_P1","T15_P1_2","Diospyros macrophylla","Species","B",24.8,17.9
